P (MPa)		T (K)		r (km)		rho (kg m-3)	VP (km s-1)	VS (km s-1)	QS/gamma	KS (GPa)	GS (GPa)	g (m/s2)	phase	k (S m-1)	
8.51426e+01	2.54376e+02	2.50792e+03	9.28174e+02	3.90429e+00	1.95713e+00	5.02727e+01	9.40824e+00	3.55521e+00	1.37352e+00	1.00000e+00	0.00000e+00
8.62778e+01	2.54434e+02	2.50704e+03	9.28281e+02	3.90458e+00	1.95678e+00	5.02215e+01	9.41311e+00	3.55434e+00	1.37380e+00	1.00000e+00	0.00000e+00
8.74130e+01	2.54492e+02	2.50615e+03	9.28389e+02	3.90486e+00	1.95642e+00	5.01699e+01	9.41797e+00	3.55346e+00	1.37407e+00	1.00000e+00	0.00000e+00
8.85483e+01	2.54550e+02	2.50527e+03	9.28496e+02	3.90514e+00	1.95607e+00	5.01180e+01	9.42282e+00	3.55258e+00	1.37435e+00	1.00000e+00	0.00000e+00
8.96835e+01	2.54610e+02	2.50438e+03	9.28603e+02	3.90542e+00	1.95571e+00	5.00656e+01	9.42766e+00	3.55170e+00	1.37463e+00	1.00000e+00	0.00000e+00
9.08187e+01	2.54669e+02	2.50350e+03	9.28710e+02	3.90570e+00	1.95535e+00	5.00129e+01	9.43249e+00	3.55081e+00	1.37491e+00	1.00000e+00	0.00000e+00
9.19540e+01	2.54730e+02	2.50261e+03	9.28817e+02	3.90598e+00	1.95500e+00	4.99599e+01	9.43731e+00	3.54992e+00	1.37519e+00	1.00000e+00	0.00000e+00
9.30892e+01	2.54790e+02	2.50173e+03	9.28924e+02	3.90625e+00	1.95464e+00	4.99064e+01	9.44212e+00	3.54903e+00	1.37547e+00	1.00000e+00	0.00000e+00
9.42244e+01	2.54852e+02	2.50084e+03	9.29031e+02	3.90652e+00	1.95428e+00	4.98525e+01	9.44692e+00	3.54813e+00	1.37575e+00	1.00000e+00	0.00000e+00
9.53597e+01	2.54913e+02	2.49996e+03	9.29138e+02	3.90680e+00	1.95392e+00	4.97983e+01	9.45171e+00	3.54723e+00	1.37603e+00	1.00000e+00	0.00000e+00
9.64949e+01	2.54976e+02	2.49907e+03	9.29244e+02	3.90706e+00	1.95356e+00	4.97437e+01	9.45649e+00	3.54633e+00	1.37631e+00	1.00000e+00	0.00000e+00
